shipment_id,order_id,carrier,shipping_cost,delivery_days,status
715,35129,DHL,57000,7,Delivered
716,52711,GHN,40000,5,Delivered
717,11654,ViettelPost,63300,2,Delivered
718,91479,J&T,63100,5,Delivered
719,74248,GHN,72700,3,Delivered
720,6561,J&T,58100,9,Delivered
721,48884,ViettelPost,59700,5,Delivered
722,36757,J&T,61700,5,Delivered
723,19576,ViettelPost,55000,1,Delivered
724,93668,DHL,50200,7,Delivered
725,82352,GHN,67100,4,Delivered
726,60433,J&T,33800,4,Delivered
727,76293,GHN,11200,6,Delivered
728,69877,J&T,41100,6,Lost
729,85587,DHL,37000,6,Delivered
730,48833,GHN,8500,6,Delivered
731,21005,DHL,57500,2,Delivered
732,26240,GHN,50700,9,Delivered
733,53138,J&T,71000,9,Delivered
734,99249,DHL,73700,9,Late
735,15390,ViettelPost,59100,6,Delivered
736,58398,ViettelPost,32100,2,Delivered
737,66105,ViettelPost,60400,3,Delivered
738,62511,J&T,70400,8,Delivered
739,17864,ViettelPost,45000,7,Late
740,33034,ViettelPost,61400,7,Delivered
741,4576,DHL,48800,1,Delivered
742,78307,J&T,73900,3,Delivered
743,38403,J&T,31200,9,Delivered
744,68594,ViettelPost,73400,3,Delivered
745,37729,ViettelPost,27500,5,Delivered
746,71458,DHL,74400,9,Delivered
747,93857,ViettelPost,36700,4,Delivered
748,21695,J&T,76400,2,Delivered
749,41678,J&T,46600,5,Lost
750,74933,GHN,45500,2,Delivered
751,15384,DHL,65800,9,Delivered
752,44020,J&T,70000,3,Delivered
753,78105,J&T,69800,9,Delivered
754,60410,ViettelPost,91300,7,Late
755,660,DHL,56600,5,Lost
756,52379,ViettelPost,64100,7,Late
757,80547,J&T,68600,2,Delivered
758,4455,DHL,52400,7,Delivered
759,42727,J&T,35600,5,Delivered
760,56537,DHL,65200,6,Late
761,2183,DHL,21700,1,Delivered
762,76424,ViettelPost,26200,6,Delivered
763,18324,ViettelPost,65300,8,Delivered
764,5830,DHL,58600,7,Late
765,58880,GHN,54000,-1,Delivered
766,8262,GHN,83500,7,Delivered
767,38716,DHL,39300,3,Late
768,51040,ViettelPost,56300,1,Delivered
769,50047,ViettelPost,34500,8,Late
770,63950,ViettelPost,42900,6,Delivered
771,90386,DHL,71300,5,Delivered
772,55655,GHN,37300,6,Delivered
773,47833,GHN,56600,8,Delivered
774,94297,ViettelPost,27200,4,Delivered
775,43802,ViettelPost,51600,8,Delivered
776,9746,GHN,32200,2,Delivered
777,454,GHN,75900,9,Delivered
778,14410,ViettelPost,35400,3,Delivered
779,31199,ViettelPost,48800,2,Delivered
780,82982,GHN,47600,9,Delivered
781,37530,ViettelPost,50900,7,Delivered
782,49991,ViettelPost,65600,6,Delivered
783,68320,J&T,44800,6,Delivered
784,45075,ViettelPost,38800,6,Delivered
785,24781,J&T,82800,9,Delivered
786,76683,GHN,21900,3,Delivered
787,44563,GHN,82300,1,Delivered
788,50511,J&T,27900,4,Delivered
789,3332,DHL,61200,6,Delivered
790,3363,J&T,60500,5,Delivered
791,13941,GHN,63700,8,Delivered
792,11861,DHL,63200,8,Delivered
793,60033,GHN,64700,1,Delivered
794,65153,J&T,49700,1,Delivered
795,77869,ViettelPost,85800,3,Delivered
796,33542,GHN,20200,2,Delivered
797,17839,J&T,74200,9,Late
798,2037,GHN,67800,9,Late
799,17401,DHL,63700,3,Delivered
800,10350,DHL,83100,4,Delivered
801,52988,GHN,70500,7,Delivered
802,59991,J&T,28200,6,Delivered
803,56475,GHN,46900,7,Delivered
804,32671,ViettelPost,18400,6,Late
805,6771,GHN,18200,3,Delivered
806,4522,DHL,56000,4,Delivered
807,60575,GHN,50700,9,Delivered
808,6930,DHL,39800,1,Delivered
809,54410,DHL,48900,1,Late
810,20487,GHN,66700,6,Delivered
811,20410,GHN,94300,6,Delivered
812,57653,DHL,47100,8,Delivered
813,9712,DHL,31400,3,Lost
814,80806,DHL,61600,2,Late
815,16884,J&T,39000,8,Late
816,18233,GHN,46700,6,Delivered
817,44866,ViettelPost,61700,2,Late
818,77373,ViettelPost,47500,2,Delivered
819,71561,J&T,37000,9,Delivered
820,8738,GHN,61600,6,Delivered
821,94362,DHL,47400,5,Late
822,89916,J&T,63200,2,Delivered
823,81045,DHL,52300,5,Delivered
824,71391,J&T,63200,4,Delivered
825,63048,GHN,30300,1,Late
826,65443,GHN,64000,3,Delivered
827,44784,GHN,-13300,9,Delivered
828,23333,DHL,43300,2,Late
829,74137,J&T,42400,9,Delivered
830,65030,GHN,103800,7,Delivered
831,6339,ViettelPost,23600,4,Delivered
832,364,J&T,53500,9,Delivered
833,19331,DHL,35500,4,Delivered
834,30258,GHN,54100,5,Delivered
835,53936,J&T,71700,7,Delivered
836,81235,DHL,43500,9,Delivered
837,19468,DHL,5000,4,Delivered
838,16341,DHL,54000,4,Delivered
839,42815,ViettelPost,37100,6,Delivered
840,61010,ViettelPost,55300,4,Delivered
841,32766,J&T,90800,2,Delivered
842,25681,ViettelPost,30500,1,Delivered
843,10169,J&T,13800,9,Delivered
844,984,J&T,66000,3,Delivered
845,74273,ViettelPost,78200,3,Delivered
846,41790,ViettelPost,75400,2,Delivered
847,16389,GHN,30200,5,Delivered
848,46852,GHN,65600,8,Delivered
849,56088,ViettelPost,24700,2,Delivered
850,58100,GHN,62400,2,Delivered
851,23339,GHN,93400,4,Delivered
852,79272,ViettelPost,54800,6,Late
853,93930,GHN,42400,8,Delivered
854,93581,ViettelPost,82900,5,Delivered
855,57022,DHL,70500,6,Late
856,59900,GHN,54400,-1,Delivered
857,64606,GHN,59300,4,Late
858,66408,GHN,57900,3,Delivered
859,32841,ViettelPost,57700,9,Delivered
860,12456,ViettelPost,48000,9,Delivered
861,85481,J&T,72200,5,Late
862,19437,ViettelPost,51000,3,Delivered
863,52648,ViettelPost,49400,1,Delivered
864,61929,GHN,37900,4,Delivered
865,63685,GHN,25900,7,Delivered
866,41329,GHN,47400,2,Late
867,59852,J&T,22100,5,Delivered
868,10067,GHN,77900,5,Delivered
869,30052,DHL,46700,5,Delivered
870,59201,J&T,91800,2,Delivered
871,40625,DHL,25000,2,Delivered
872,76892,DHL,67000,4,Delivered
873,53196,ViettelPost,27600,9,Delivered
874,94058,DHL,59500,9,Late
875,75226,DHL,46500,4,Delivered
876,31681,GHN,17500,6,Delivered
877,95882,GHN,40600,1,Delivered
878,52153,ViettelPost,49300,9,Delivered
879,7226,GHN,12000,1,Lost
880,49538,DHL,50200,-1,Delivered
881,48449,GHN,45500,2,Delivered
882,83729,ViettelPost,85700,1,Delivered
883,83707,DHL,34000,7,Delivered
884,8719,ViettelPost,24600,4,Late
885,23400,DHL,300,5,Late
886,57780,ViettelPost,54300,5,Delivered
887,55646,ViettelPost,39400,2,Delivered
888,65419,ViettelPost,40100,4,Delivered
889,20955,ViettelPost,60600,9,Lost
890,54467,GHN,47300,4,Delivered
891,93333,GHN,52700,3,Late
892,95623,DHL,37900,4,Delivered
893,3556,ViettelPost,40000,4,Delivered
894,96055,ViettelPost,34700,8,Delivered
895,3517,J&T,32900,1,Delivered
896,93135,DHL,36900,9,Delivered
897,13678,ViettelPost,31800,9,Delivered
898,90933,J&T,55700,2,Delivered
899,68148,GHN,71400,9,Delivered
900,459,ViettelPost,54900,7,Delivered
901,15025,DHL,69400,8,Delivered
902,34335,GHN,9000,7,Delivered
903,87839,GHN,58200,1,Delivered
904,29139,DHL,50000,9,Delivered
905,56356,DHL,38200,7,Delivered
906,41929,DHL,45500,7,Delivered
907,4379,GHN,44600,1,Delivered
908,329,GHN,44100,9,Late
909,15807,J&T,28000,4,Delivered
910,57715,ViettelPost,65200,6,Delivered
911,64470,J&T,40600,9,Lost
912,92092,DHL,46000,4,Delivered
913,73502,J&T,20100,3,Late
914,88769,J&T,40600,4,Delivered
915,79309,ViettelPost,41300,4,Delivered
916,40493,J&T,47800,9,Delivered
917,49880,DHL,17700,6,Delivered
918,57641,GHN,24200,6,Delivered
919,86309,ViettelPost,93200,9,Delivered
920,40075,J&T,91300,2,Delivered
921,65660,DHL,51600,6,Delivered
922,41874,J&T,40900,8,Delivered
923,73384,DHL,38700,3,Delivered
924,58357,J&T,39100,6,Late
925,81144,DHL,70600,5,Delivered
926,29770,GHN,52200,9,Delivered
927,50335,J&T,48400,9,Delivered
928,87636,ViettelPost,44400,4,Delivered
929,35342,ViettelPost,69400,3,Delivered
930,82099,GHN,37600,5,Late
931,98920,GHN,62400,5,Delivered
932,47409,DHL,44400,7,Delivered
933,19234,DHL,51500,3,Delivered
934,6705,J&T,63400,4,Delivered
935,38769,ViettelPost,45500,8,Delivered
936,10943,J&T,56200,8,Delivered
937,86818,J&T,49800,1,Delivered
938,90425,J&T,66700,2,Delivered
939,77328,J&T,73200,5,Delivered
940,51753,GHN,41700,7,Delivered
941,33911,J&T,24200,6,Delivered
942,78646,GHN,55300,2,Delivered
943,13799,J&T,56000,2,Delivered
944,87965,GHN,26700,1,Delivered
945,69552,GHN,52300,2,Delivered
946,81466,J&T,58700,6,Delivered
947,43880,GHN,61100,9,Delivered
948,21554,J&T,28200,4,Delivered
949,75112,ViettelPost,46200,4,Delivered
950,25615,J&T,58400,7,Delivered
951,78297,ViettelPost,62600,5,Delivered
952,90866,DHL,44600,4,Delivered
953,35932,ViettelPost,37300,2,Delivered
954,85402,J&T,28600,5,Delivered
955,41600,ViettelPost,35100,2,Delivered
956,39435,DHL,59900,7,Delivered
957,91348,ViettelPost,71100,5,Delivered
958,63162,DHL,46400,5,Delivered
959,78084,GHN,89600,3,Delivered
960,18276,DHL,55800,6,Delivered
961,31536,DHL,46000,7,Delivered
962,82968,GHN,74100,2,Delivered
963,16097,GHN,42800,8,Delivered
964,44299,DHL,43800,2,Delivered
965,29122,DHL,37300,7,Delivered
966,74235,ViettelPost,69200,3,Delivered
967,83005,DHL,58300,1,Delivered
968,98,J&T,39900,4,Delivered
969,63004,ViettelPost,34100,1,Delivered
970,89105,DHL,45300,1,Delivered
971,62918,GHN,13300,5,Delivered
972,16294,J&T,29000,1,Late
973,70959,ViettelPost,53200,5,Delivered
974,64308,J&T,21000,5,Late
975,2048,DHL,58500,1,Delivered
976,47262,DHL,49600,2,Delivered
977,74271,DHL,46300,2,Delivered
978,93305,ViettelPost,44800,8,Delivered
979,60449,GHN,41600,-1,Late
980,72892,GHN,43400,9,Late
981,78872,J&T,38800,6,Delivered
982,81193,ViettelPost,76300,5,Delivered
983,13473,ViettelPost,74300,2,Delivered
984,78247,ViettelPost,43400,7,Delivered
985,47742,J&T,51000,1,Delivered
986,44578,GHN,89700,2,Delivered
987,75685,GHN,29700,1,Late
988,56445,DHL,53400,5,Delivered
989,4285,ViettelPost,43700,6,Delivered
990,22475,ViettelPost,27400,6,Delivered
991,6452,DHL,63800,7,Delivered
992,45162,ViettelPost,28300,8,Delivered
993,26798,GHN,21800,7,Delivered
994,22442,ViettelPost,49800,4,Delivered
995,53142,J&T,67800,2,Delivered
996,47205,ViettelPost,57400,4,Delivered
997,55324,DHL,51600,-1,Delivered
998,78617,DHL,60200,4,Delivered
999,72782,DHL,16500,5,Delivered
1000,54114,ViettelPost,14500,9,Delivered
1001,28327,DHL,46800,3,Delivered
1002,5194,GHN,49000,8,Late
1003,36638,ViettelPost,48000,1,Delivered
1004,87096,J&T,74200,9,Delivered
1005,75117,J&T,77400,5,Lost
1006,5644,GHN,82000,1,Delivered
1007,69844,DHL,50500,9,Delivered
1008,84171,GHN,53600,6,Delivered
1009,45935,GHN,57200,6,Delivered
1010,19875,ViettelPost,58500,1,Delivered
1011,36325,DHL,89800,2,Late
1012,35583,DHL,56600,2,Delivered
1013,19626,DHL,18400,4,Delivered
1014,46846,J&T,46800,7,Delivered
1015,56683,ViettelPost,43200,5,Delivered
1016,53063,J&T,62900,7,Delivered
1017,87067,ViettelPost,38100,8,Delivered
1018,38995,GHN,60900,3,Delivered
1019,34328,ViettelPost,48400,1,Delivered
1020,87453,GHN,38600,9,Late
1021,1188,ViettelPost,38700,4,Delivered
1022,33827,DHL,42100,7,Delivered
1023,92965,DHL,44100,4,Delivered
1024,58471,ViettelPost,50300,7,Delivered
1025,3989,GHN,5100,4,Delivered
1026,17985,DHL,43900,4,Delivered
1027,80338,ViettelPost,-200,3,Delivered
1028,45157,J&T,13400,3,Delivered
1029,13330,ViettelPost,49000,6,Lost
1030,66279,GHN,24400,3,Delivered
1031,34963,DHL,50100,6,Delivered
1032,69766,DHL,54900,3,Lost
1033,5795,DHL,64000,7,Delivered
1034,43187,GHN,57900,7,Delivered
1035,93507,GHN,43400,9,Delivered
1036,7816,GHN,45700,3,Late
1037,26224,J&T,85800,1,Delivered
1038,86664,J&T,24900,6,Delivered
1039,3835,ViettelPost,25900,4,Delivered
1040,1363,J&T,20100,2,Delivered
1041,36779,GHN,38000,5,Delivered
1042,97817,DHL,48200,3,Delivered
1043,38589,ViettelPost,57600,5,Delivered
1044,26916,J&T,70700,8,Delivered
1045,65073,DHL,56700,5,Delivered
1046,92148,ViettelPost,75700,3,Late
1047,11203,J&T,80400,8,Delivered
1048,68849,GHN,97400,6,Delivered
1049,33385,DHL,40200,3,Delivered
1050,61378,GHN,59600,2,Delivered
1051,80219,J&T,40500,9,Delivered
1052,4284,DHL,72200,4,Late
1053,22468,DHL,30300,8,Delivered
1054,46889,ViettelPost,61000,7,Late
1055,34265,DHL,46000,3,Delivered
1056,42968,GHN,85000,7,Delivered
1057,59148,ViettelPost,77500,7,Late
1058,40013,J&T,12700,8,Delivered
1059,60628,ViettelPost,52100,6,Late
1060,81209,J&T,52300,2,Delivered
1061,71302,ViettelPost,46000,-1,Delivered
1062,2174,GHN,57400,1,Delivered
1063,91014,ViettelPost,53000,5,Delivered
1064,85522,J&T,79300,1,Delivered
1065,7131,J&T,61800,7,Delivered
1066,2910,GHN,38900,2,Late
1067,18012,DHL,48000,1,Delivered
1068,14556,J&T,61400,2,Late
1069,14402,J&T,28800,7,Delivered
1070,12086,ViettelPost,74500,5,Late
1071,43981,GHN,18600,9,Delivered
1072,42037,ViettelPost,72300,1,Delivered
1073,64849,DHL,68700,2,Delivered
1074,76025,DHL,36600,3,Delivered
1075,76992,ViettelPost,50200,3,Delivered
1076,19359,DHL,52900,8,Delivered
1077,42431,GHN,40800,3,Delivered
1078,66473,ViettelPost,75500,5,Delivered
1079,94420,DHL,48000,4,Delivered
1080,63337,J&T,26000,7,Delivered
1081,11207,ViettelPost,26100,3,Delivered
1082,63639,J&T,39100,9,Delivered
1083,47252,GHN,66700,-1,Delivered
1084,53442,J&T,84700,5,Delivered
1085,36676,DHL,39900,7,Delivered
1086,66740,ViettelPost,53000,6,Delivered
1087,86387,DHL,29800,8,Delivered
1088,82584,ViettelPost,14900,9,Delivered
1089,70568,J&T,47500,7,Delivered
1090,79389,J&T,48500,4,Delivered
1091,71435,GHN,62200,3,Delivered
1092,93488,J&T,41900,6,Delivered
1093,99945,J&T,57700,1,Delivered
1094,69816,GHN,84200,3,Late
1095,27041,GHN,46100,9,Late
1096,20203,DHL,56700,5,Delivered
1097,83054,DHL,7200,9,Delivered
1098,9932,GHN,38300,9,Delivered
1099,70552,DHL,49200,5,Delivered
1100,32142,GHN,32800,8,Delivered
1101,45336,GHN,46600,8,Delivered
1102,28985,ViettelPost,73200,5,Late
1103,33026,ViettelPost,52600,5,Late
1104,13087,ViettelPost,19600,6,Delivered
1105,81878,ViettelPost,19100,9,Delivered
1106,50438,DHL,47100,7,Delivered
1107,78776,DHL,53400,9,Late
1108,95084,J&T,59600,6,Delivered
1109,19765,DHL,51900,3,Delivered
1110,21495,GHN,42900,7,Delivered
1111,23968,DHL,62500,6,Late
1112,95616,ViettelPost,62500,3,Delivered
1113,46994,ViettelPost,1400,8,Delivered
1114,98747,DHL,58100,1,Delivered
1115,55243,GHN,38400,8,Delivered
1116,35170,DHL,32300,9,Delivered
1117,36683,GHN,34600,3,Delivered
1118,31078,ViettelPost,54100,8,Delivered
1119,38655,J&T,78900,3,Delivered
1120,78591,ViettelPost,40600,3,Delivered
1121,60246,DHL,52000,7,Delivered
1122,29571,GHN,52400,4,Delivered
1123,38567,GHN,85300,3,Late
1124,70330,ViettelPost,73500,3,Delivered
1125,23800,J&T,20300,3,Delivered
1126,73609,GHN,27400,7,Delivered
1127,56177,ViettelPost,55600,6,Delivered
1128,38753,DHL,65600,6,Delivered
1129,96718,ViettelPost,38200,3,Late
1130,73541,J&T,39600,2,Delivered
1131,21963,GHN,39200,7,Delivered
1132,33059,J&T,73000,8,Delivered
1133,69321,DHL,59000,1,Delivered
1134,65639,ViettelPost,53700,7,Delivered
1135,78045,GHN,57500,7,Delivered
1136,67652,GHN,70000,7,Late
1137,5691,DHL,70700,4,Delivered
1138,72927,GHN,74100,5,Delivered
1139,57131,GHN,65600,1,Late
1140,32868,DHL,28700,8,Delivered
1141,95986,J&T,26400,7,Delivered
1142,2367,ViettelPost,63500,-1,Delivered
1143,18651,ViettelPost,46200,3,Delivered
1144,92490,J&T,51900,4,Delivered
1145,14957,GHN,39300,9,Delivered
1146,97691,DHL,61700,3,Delivered
1147,48155,ViettelPost,36300,7,Delivered
1148,16123,ViettelPost,16900,9,Delivered
1149,7797,GHN,26600,9,Delivered
1150,35198,J&T,62500,9,Delivered
1151,90412,J&T,60600,1,Delivered
1152,30051,ViettelPost,23700,1,Delivered
1153,12161,DHL,68400,2,Delivered
1154,17874,GHN,54000,5,Delivered
1155,54163,ViettelPost,42000,1,Delivered
1156,26411,J&T,44900,9,Delivered
1157,36610,GHN,59100,6,Delivered
1158,15560,DHL,42300,4,Late
1159,45155,J&T,33600,3,Delivered
1160,14314,GHN,35400,1,Delivered
1161,65036,ViettelPost,51500,8,Delivered
1162,24091,DHL,55200,9,Late
1163,44903,GHN,24600,3,Delivered
1164,71794,DHL,56000,9,Late
1165,11544,ViettelPost,66400,1,Delivered
1166,78174,J&T,31200,2,Delivered
1167,10557,J&T,51700,5,Late
1168,54337,ViettelPost,57800,8,Delivered
1169,92167,GHN,42400,5,Late
1170,60920,J&T,31400,8,Delivered
1171,3827,J&T,68100,8,Delivered
1172,896,DHL,55900,9,Delivered
1173,33962,DHL,68500,5,Delivered
1174,15714,J&T,65100,6,Delivered
1175,19884,J&T,25400,3,Delivered
1176,13713,DHL,56600,7,Delivered
1177,63222,GHN,36400,1,Delivered
1178,94280,ViettelPost,59900,4,Delivered
1179,23904,DHL,35900,1,Late
1180,97107,DHL,37300,3,Delivered
1181,98840,GHN,59700,6,Delivered
1182,5934,ViettelPost,28600,8,Delivered
1183,88578,J&T,33700,1,Delivered
1184,66977,J&T,60900,7,Delivered
1185,93069,J&T,55300,7,Delivered
1186,6039,J&T,91400,3,Delivered
1187,98576,ViettelPost,85200,9,Delivered
1188,38319,ViettelPost,16900,5,Delivered
1189,78651,ViettelPost,53600,7,Delivered
1190,31326,DHL,-6700,4,Delivered
1191,59955,J&T,30200,1,Delivered
1192,8405,GHN,6800,8,Delivered
1193,95692,ViettelPost,41800,6,Delivered
1194,35169,ViettelPost,57700,1,Delivered
1195,61001,ViettelPost,63200,7,Late
1196,66289,GHN,88300,7,Delivered
1197,64330,DHL,28500,7,Delivered
1198,54559,DHL,51600,9,Delivered
1199,51308,ViettelPost,70400,7,Delivered
1200,28983,DHL,64000,2,Delivered
1201,87497,J&T,74600,1,Late
1202,32781,DHL,45700,3,Delivered
1203,57176,DHL,40100,6,Delivered
1204,37248,J&T,60800,1,Delivered
1205,81565,J&T,52000,2,Delivered
1206,53087,DHL,45000,5,Late
1207,9518,GHN,68500,3,Delivered
1208,54417,DHL,70500,1,Delivered
1209,60444,DHL,53500,1,Delivered
1210,89253,DHL,51800,1,Delivered
1211,28489,DHL,56600,1,Delivered
1212,38816,GHN,67900,6,Delivered
1213,14514,ViettelPost,15500,3,Delivered
1214,68491,ViettelPost,31500,7,Late
1215,95622,J&T,40200,3,Delivered
1216,32758,ViettelPost,25200,9,Delivered
1217,47091,DHL,52700,4,Delivered
1218,9066,GHN,-10000,1,Late
1219,23729,ViettelPost,80500,7,Late
1220,89948,ViettelPost,18100,2,Delivered
1221,10047,GHN,72400,6,Delivered
1222,30636,ViettelPost,85400,1,Delivered
1223,83742,DHL,5500,1,Delivered
1224,21432,DHL,110000,9,Delivered
1225,10282,GHN,38700,8,Delivered
1226,85043,J&T,61900,4,Late
1227,92082,DHL,41500,3,Delivered
1228,89115,ViettelPost,80200,2,Delivered
1229,16026,ViettelPost,47000,8,Delivered
1230,41145,ViettelPost,42000,8,Delivered
1231,39345,DHL,70400,4,Delivered
1232,47840,ViettelPost,50200,7,Delivered
1233,12193,DHL,58600,7,Delivered
1234,55130,ViettelPost,33100,8,Delivered
1235,33487,DHL,50400,1,Delivered
1236,67412,J&T,40300,1,Delivered
1237,76136,J&T,39800,9,Delivered
1238,47084,DHL,27000,6,Late
1239,32261,J&T,58100,2,Delivered
1240,97945,GHN,44200,7,Delivered
1241,47654,GHN,72300,8,Delivered
1242,98678,GHN,39800,7,Delivered
1243,87507,J&T,78700,5,Delivered
1244,20568,ViettelPost,68600,2,Delivered
1245,95309,DHL,80500,7,Delivered
1246,94834,GHN,46600,3,Delivered
1247,20506,J&T,21000,9,Delivered
1248,60299,DHL,68200,8,Delivered
1249,56438,J&T,61300,4,Delivered
1250,713,GHN,34200,2,Delivered
1251,39015,ViettelPost,42500,3,Late
1252,77585,J&T,126600,1,Delivered
1253,89652,DHL,28600,5,Delivered
1254,35864,ViettelPost,72600,6,Delivered
1255,16059,DHL,53900,4,Delivered
1256,88482,DHL,36200,1,Late
1257,67067,DHL,34600,8,Delivered
1258,37277,GHN,64700,8,Delivered
1259,70996,DHL,22300,8,Delivered
1260,78033,ViettelPost,41500,1,Delivered
1261,70720,ViettelPost,42900,-1,Delivered
1262,3810,DHL,44700,4,Delivered
1263,13988,GHN,37900,7,Delivered
1264,17501,DHL,42800,8,Delivered
1265,50478,GHN,32900,2,Delivered
1266,4006,GHN,39900,7,Delivered
1267,57379,DHL,38300,3,Delivered
1268,54955,ViettelPost,42500,8,Delivered
1269,78461,GHN,53400,2,Delivered
1270,67966,J&T,41400,6,Delivered
1271,6789,DHL,70000,3,Delivered
1272,65525,J&T,43600,8,Delivered
1273,8053,GHN,39900,6,Delivered
1274,90357,ViettelPost,51700,4,Delivered
1275,82310,GHN,46800,-1,Delivered
1276,88693,ViettelPost,43400,9,Delivered
1277,78150,ViettelPost,43500,9,Late
1278,30218,GHN,33400,7,Delivered
1279,84045,GHN,60500,8,Delivered
1280,22379,J&T,66900,4,Delivered
1281,44155,ViettelPost,35300,6,Delivered
1282,14738,ViettelPost,48500,6,Delivered
1283,4535,J&T,73700,4,Delivered
1284,86024,GHN,42200,3,Delivered
1285,93958,ViettelPost,27300,2,Delivered
1286,36663,J&T,36900,8,Delivered
1287,38374,ViettelPost,54500,6,Delivered
1288,95174,GHN,41400,1,Delivered
1289,71229,J&T,38800,3,Delivered
1290,33541,GHN,39800,4,Late
1291,26289,ViettelPost,43600,2,Delivered
1292,74318,DHL,80300,7,Delivered
1293,31612,J&T,30900,7,Delivered
1294,61166,J&T,59200,2,Delivered
1295,62851,ViettelPost,34900,8,Delivered
1296,38373,GHN,62600,9,Delivered
1297,88860,J&T,2600,2,Late
1298,78820,GHN,44800,4,Delivered
1299,42743,ViettelPost,81100,4,Delivered
1300,73334,J&T,38500,4,Delivered
1301,71049,ViettelPost,29900,5,Delivered
1302,34631,J&T,48600,9,Late
1303,54240,J&T,15300,5,Late
1304,98463,DHL,75400,6,Delivered
1305,22058,ViettelPost,23700,9,Delivered
1306,73288,ViettelPost,67000,5,Delivered
1307,42140,DHL,29400,3,Delivered
1308,47431,DHL,54600,9,Delivered
1309,34088,GHN,74900,4,Delivered
1310,9362,ViettelPost,61800,1,Delivered
1311,33813,J&T,41400,4,Lost
1312,15074,GHN,57300,6,Late
1313,45979,DHL,47400,2,Delivered
1314,76660,J&T,72100,9,Delivered
1315,5082,ViettelPost,62200,8,Delivered
1316,84539,DHL,55700,3,Delivered
1317,59812,J&T,44400,5,Delivered
1318,87252,J&T,27200,8,Late
1319,17755,J&T,91700,4,Delivered
1320,44432,J&T,55400,6,Delivered
1321,86821,J&T,17300,3,Delivered
1322,92234,ViettelPost,41100,7,Delivered
1323,1475,ViettelPost,9500,6,Delivered
1324,75698,GHN,67900,1,Late
1325,59951,DHL,59400,8,Delivered
1326,45093,DHL,39500,6,Delivered
1327,30515,ViettelPost,62900,1,Delivered
1328,49744,DHL,59800,8,Delivered
1329,65880,J&T,37900,1,Delivered
1330,99141,ViettelPost,93900,5,Delivered
1331,16364,J&T,35600,1,Late
1332,49070,ViettelPost,59900,1,Delivered
1333,60414,DHL,81900,1,Delivered
1334,43019,DHL,42100,5,Delivered
1335,78071,GHN,79100,7,Delivered
1336,86935,GHN,26100,1,Delivered
1337,20084,GHN,73200,1,Delivered
1338,43740,GHN,68800,2,Late
1339,20091,ViettelPost,82800,8,Delivered
1340,53154,J&T,59600,5,Delivered
1341,18203,DHL,-7500,4,Delivered
1342,23928,DHL,53100,8,Late
1343,34003,J&T,56000,8,Delivered
1344,36021,J&T,58200,7,Delivered
