order_id,customer_id,order_date,origin,destination,order_value
624,385,09/22/2024,DN,CT,4056000
625,405,02/27/2024,HN,HN,6520000
626,8176,10/11/2024,CT,CT,8049000
627,15159,05/11/2024,DN,HCM,6005000
628,12764,07/24/2024,HCM,HCM,7929000
629,18385,02/07/2024,DN,CT,5519000
630,9861,03/08/2024,HCM,HN,1842000
631,5990,07/21/2024,CT,HCM,4890000
632,15107,01/12/2024,DN,CT,4552000
633,17845,02/21/2024,CT,HN,5234000
634,3637,12/16/2024,HCM,HCM,5323000
635,10917,11/26/2024,HCM,CT,4136000
636,4810,08/18/2024,DN,CT,5445000
637,13457,11/26/2024,CT,CT,6013000
638,15445,03/11/2024,DN,CT,10229000
639,5998,11/17/2024,CT,CT,6668000
640,2049,11/16/2024,HCM,CT,3816000
641,12339,03/29/2024,HCM,HCM,5126000
642,17101,11/24/2024,CT,DN,5390000
643,4545,02/15/2024,CT,CT,6378000
644,4977,04/25/2024,HN,CT,6182000
645,12776,12/21/2024,HN,DN,8069000
646,10016,12/14/2024,HN,HN,6850000
647,3420,09/22/2024,HN,CT,6201000
648,14431,03/31/2024,DN,CT,6895000
649,7240,01/19/2024,HCM,DN,5112000
650,14490,12/04/2024,HN,HCM,4432000
651,16634,04/26/2024,CT,HCM,4689000
652,10358,04/26/2024,CT,HN,6244000
653,17155,10/02/2024,DN,HN,6213000
654,4364,04/26/2024,CT,DN,6688000
655,10177,10/04/2024,CT,DN,7156000
656,17462,07/02/2024,HCM,HN,4081000
657,8428,01/23/2024,DN,CT,2808000
658,8581,08/05/2024,CT,HN,4573000
659,4859,04/26/2024,DN,HCM,5804000
660,10041,07/09/2024,DN,CT,7263000
661,19199,12/07/2024,HCM,HN,3796000
662,19759,05/16/2024,HN,DN,3442000
663,15255,04/09/2024,HCM,CT,6108000
664,11471,06/26/2024,HCM,HN,4742000
665,1253,07/07/2024,HCM,HN,2231000
666,6997,08/15/2024,HN,HN,6485000
667,12174,12/17/2024,HN,HN,3429000
668,4674,12/17/2024,DN,HN,4440000
669,15782,05/05/2024,HN,DN,6682000
670,13052,08/13/2024,HCM,DN,3736000
671,6882,11/12/2024,DN,DN,4079000
672,6950,01/26/2024,DN,HCM,613000
673,9522,04/27/2024,CT,DN,4691000
674,8018,08/17/2024,DN,DN,3499000
675,6942,08/28/2024,DN,DN,8794000
676,10210,01/03/2024,CT,HN,8208000
677,17716,07/12/2024,DN,HN,6609000
678,9551,06/12/2024,CT,HCM,6103000
679,4638,11/24/2024,HCM,CT,7260000
680,4855,08/03/2024,CT,HN,3496000
681,19562,03/30/2024,HN,HN,5964000
682,10321,10/28/2024,HN,HCM,5689000
683,18565,11/16/2024,CT,CT,3728000
684,4893,04/14/2024,HN,DN,7106000
685,7044,12/30/2024,HN,HCM,5362000
686,16522,04/14/2024,CT,HCM,5713000
687,19857,12/03/2024,HCM,HN,6683000
688,19217,08/01/2024,CT,DN,3839000
689,19964,07/23/2024,HCM,HN,4919000
690,4165,02/16/2024,HN,DN,6212000
691,7942,04/24/2024,HN,DN,1163000
692,14389,12/14/2024,CT,CT,5240000
693,5570,10/03/2024,HN,CT,4568000
694,4301,07/22/2024,HN,HN,5476000
695,6270,09/20/2024,HCM,HCM,5873000
696,3819,11/25/2024,HCM,HCM,6279000
697,12016,06/23/2024,HCM,HN,4007000
698,12235,07/30/2024,HN,HCM,4315000
699,18291,07/26/2024,CT,HCM,6333000
700,6255,12/30/2024,DN,DN,4722000
701,17145,02/26/2024,CT,DN,5882000
702,7351,08/27/2024,CT,HN,2666000
703,15184,12/16/2024,HCM,DN,3233000
704,6239,08/30/2024,HCM,DN,4067000
705,6091,06/10/2024,HN,HN,3626000
706,11638,06/26/2024,CT,CT,4003000
707,12648,09/06/2024,HCM,CT,4318000
708,9912,10/30/2024,HCM,CT,6561000
709,8473,06/18/2024,DN,HN,3530000
710,18272,04/11/2024,CT,HN,4857000
711,3267,11/01/2024,DN,HN,4138000
712,667,05/01/2024,HN,CT,7344000
713,4189,02/15/2024,HCM,DN,10680000
714,17056,12/09/2024,CT,HN,5745000
715,10162,02/11/2024,CT,HCM,3336000
716,11315,04/01/2024,HN,CT,3903000
717,12892,10/06/2024,HN,CT,5705000
718,4778,11/28/2024,HCM,CT,3288000
719,3901,08/17/2024,CT,DN,2240000
720,13717,05/17/2024,HN,HCM,2935000
721,6982,10/08/2024,HCM,HN,4126000
722,6377,08/12/2024,HCM,HN,6486000
723,16908,12/13/2024,CT,DN,3061000
724,18778,12/12/2024,CT,DN,4616000
725,18978,07/16/2024,CT,CT,6378000
726,10161,07/07/2024,HN,CT,3507000
727,14125,09/07/2024,HCM,CT,5373000
728,16283,02/20/2024,DN,HN,5609000
729,10489,03/21/2024,DN,HN,4009000
730,5241,09/12/2024,HN,CT,3173000
731,10454,11/30/2024,DN,HN,6398000
732,10479,06/22/2024,HN,HN,5987000
733,12395,01/03/2024,HN,HCM,7627000
734,19263,11/25/2024,HCM,CT,5944000
735,4433,12/14/2024,DN,CT,6480000
736,13569,03/11/2024,HN,HN,8027000
737,14179,11/01/2024,HN,HCM,3823000
738,17661,02/05/2024,HCM,HN,6105000
739,303,06/28/2024,HCM,CT,1649000
740,17023,02/13/2024,CT,DN,4975000
741,56,03/26/2024,HCM,HCM,3719000
742,13014,09/26/2024,HCM,DN,4396000
743,8718,07/12/2024,CT,HCM,2230000
744,8151,06/25/2024,HN,DN,7129000
745,2126,03/23/2024,HN,HCM,5730000
746,11480,06/03/2024,DN,HN,4655000
747,15746,01/02/2024,DN,HCM,6399000
748,16749,03/17/2024,DN,HCM,4480000
749,6810,02/16/2024,CT,DN,6018000
750,4622,07/06/2024,DN,HCM,4909000
751,15035,05/17/2024,HN,CT,4847000
752,13624,07/07/2024,HCM,CT,4298000
753,5127,10/22/2024,DN,HN,6390000
754,5123,01/05/2024,HCM,HN,4255000
755,18031,09/26/2024,HCM,HN,4337000
756,17303,08/10/2024,HCM,DN,6337000
757,19182,03/29/2024,HN,CT,5627000
758,5871,07/16/2024,HN,CT,6885000
759,1532,11/27/2024,DN,DN,8054000
760,8173,04/20/2024,HCM,HCM,3336000
761,19730,08/29/2024,DN,CT,3496000
762,7674,05/30/2024,HN,HCM,9520000
763,6883,03/19/2024,DN,DN,2926000
764,1907,08/28/2024,DN,CT,7787000
765,3087,03/17/2024,HCM,DN,4059000
766,13504,05/21/2024,CT,DN,5381000
767,8153,05/16/2024,HN,CT,2014000
768,5751,12/13/2024,DN,HN,4944000
769,12773,10/15/2024,DN,HCM,6840000
770,10268,10/15/2024,HN,HCM,4172000
771,1063,10/21/2024,HN,HN,4220000
772,18361,10/15/2024,DN,HCM,4515000
773,17681,01/04/2024,CT,HN,8047000
774,6230,12/03/2024,HN,DN,975000
775,16510,10/08/2024,HN,HN,5181000
776,15148,01/25/2024,DN,HN,8514000
777,4633,08/14/2024,HN,HCM,4362000
778,6289,09/02/2024,HN,DN,
779,3597,12/24/2024,DN,DN,4628000
780,11476,07/28/2024,DN,HN,8562000
781,6169,08/20/2024,HN,DN,3594000
782,9796,03/06/2024,HCM,HCM,
783,7562,11/30/2024,HN,CT,7866000
784,8259,07/18/2024,HN,CT,4254000
785,16617,04/03/2024,DN,CT,5310000
786,6372,10/29/2024,HN,HN,5440000
787,14370,04/30/2024,HCM,DN,3759000
788,12911,06/15/2024,DN,DN,99000
789,7944,08/03/2024,HN,HCM,3425000
790,12200,12/26/2024,HN,HCM,2945000
791,15729,07/10/2024,DN,DN,3790000
792,6739,08/31/2024,HN,CT,3999000
793,15914,05/19/2024,CT,HCM,5401000
794,2473,02/05/2024,HN,DN,3277000
795,19124,01/14/2024,CT,HCM,6348000
796,15680,11/02/2024,DN,HCM,70000
797,1762,07/01/2024,HN,DN,6376000
798,10168,11/29/2024,HN,DN,6916000
799,10555,06/04/2024,HN,HCM,5587000
800,17261,02/12/2024,CT,HN,3563000
801,14278,05/27/2024,HN,HCM,4016000
802,3813,06/22/2024,CT,DN,6591000
803,17845,03/21/2024,DN,DN,4911000
804,18118,01/30/2024,HN,DN,7519000
805,1606,04/13/2024,DN,HN,
806,5623,10/26/2024,CT,DN,5824000
807,6768,05/03/2024,DN,HCM,4818000
808,11614,03/23/2024,DN,CT,4320000
809,19902,03/13/2024,HN,CT,6908000
810,10590,06/19/2024,DN,HN,5095000
811,13919,03/04/2024,HCM,CT,5701000
812,13047,05/03/2024,DN,HCM,4009000
813,2591,05/08/2024,HN,HN,5664000
814,17448,10/31/2024,CT,CT,4958000
815,4325,10/01/2024,HCM,HN,5489000
816,10788,04/18/2024,DN,DN,3218000
817,9112,09/24/2024,HCM,HN,5667000
818,5343,04/28/2024,HN,HN,5651000
819,16390,08/23/2024,HN,DN,2825000
820,8660,01/28/2024,DN,HCM,8055000
821,14044,04/18/2024,DN,HCM,695000
822,8838,11/11/2024,HN,CT,1985000
823,118,07/23/2024,HN,HN,5341000
824,13918,09/01/2024,HN,DN,1900000
825,18936,04/16/2024,CT,HCM,3817000
826,14310,02/22/2024,DN,HCM,3317000
827,13235,01/11/2024,HCM,HN,477000
828,5561,08/02/2024,CT,CT,1484000
829,847,02/27/2024,DN,DN,3433000
830,10955,04/27/2024,HN,CT,709000
831,13704,02/16/2024,HCM,CT,4198000
832,15386,04/02/2024,DN,HN,5378000
833,13747,03/03/2024,DN,CT,5529000
834,6470,01/14/2024,CT,CT,5322000
835,9334,01/07/2024,HCM,HN,3493000
836,16609,08/06/2024,CT,DN,6924000
837,12820,10/05/2024,HCM,CT,3856000
838,4209,12/02/2024,CT,HCM,5392000
839,6284,11/05/2024,HCM,HCM,5858000
840,2049,03/02/2024,DN,DN,3957000
841,6234,09/27/2024,DN,CT,4746000
842,12942,09/23/2024,CT,HN,2048000
843,12608,11/06/2024,DN,DN,4724000
844,9766,04/02/2024,CT,CT,4794000
845,1829,01/26/2024,HCM,HCM,5680000
846,1918,02/16/2024,CT,CT,4668000
847,6989,08/04/2024,HN,CT,2224000
848,18411,09/15/2024,DN,DN,1398000
849,14595,10/01/2024,DN,CT,836000
850,12978,12/13/2024,HN,HCM,5967000
851,10,12/03/2024,HCM,HN,3022000
852,16645,06/29/2024,HCM,HN,6031000
853,9866,03/17/2024,DN,HN,3682000
854,2220,12/04/2024,HN,HCM,1036000
855,7042,10/26/2024,HCM,HN,3646000
856,18445,02/01/2024,HCM,HN,6765000
857,5288,10/25/2024,DN,DN,7936000
858,1620,01/06/2024,DN,HCM,3984000
859,8513,06/06/2024,DN,CT,705000
860,1343,03/14/2024,CT,HCM,5726000
861,10569,06/06/2024,DN,HN,6412000
862,19217,03/13/2024,CT,DN,5423000
863,19209,05/13/2024,HN,CT,1476000
864,18379,05/07/2024,HCM,HCM,3887000
865,14232,08/24/2024,HCM,DN,3401000
866,3491,11/21/2024,DN,HN,3110000
867,9311,07/30/2024,HN,HCM,8105000
868,7985,07/27/2024,DN,CT,3611000
869,17989,01/02/2024,DN,CT,3257000
870,12220,01/10/2024,HN,HCM,1890000
871,236,03/01/2024,HN,CT,4684000
872,10162,01/01/2024,CT,HCM,7154000
873,1909,10/16/2024,CT,HN,4555000
874,8568,08/26/2024,CT,DN,7639000
875,3531,09/01/2024,HN,HN,6618000
876,5257,10/18/2024,HN,CT,4931000
877,19020,06/16/2024,HN,DN,4374000
878,8163,08/11/2024,HN,CT,9196000
879,18945,02/25/2024,HCM,DN,7227000
880,5416,01/17/2024,DN,DN,3487000
881,3392,11/11/2024,HN,HN,5707000
882,11158,06/15/2024,CT,HN,3492000
883,5952,05/12/2024,DN,HN,5846000
884,8008,11/16/2024,HCM,DN,5043000
885,9065,08/10/2024,CT,HN,4537000
886,15525,01/18/2024,CT,DN,6953000
887,19283,03/09/2024,DN,HCM,8086000
888,78,03/02/2024,DN,CT,5597000
889,7578,12/10/2024,CT,HCM,5316000
890,16985,11/22/2024,HCM,HN,3759000
891,14061,04/03/2024,HCM,HN,3208000
892,17450,11/14/2024,HCM,HCM,7645000
893,18521,05/25/2024,HN,DN,1862000
894,10536,05/30/2024,CT,CT,1913000
895,9511,01/25/2024,HN,HCM,3728000
896,6944,10/26/2024,CT,CT,
897,11955,10/07/2024,HN,CT,4935000
898,7805,04/09/2024,CT,HN,3428000
899,6566,04/21/2024,DN,HN,7247000
900,5985,10/11/2024,CT,CT,7132000
901,4671,02/29/2024,HCM,HCM,5762000
902,18575,04/22/2024,HN,DN,4134000
903,9185,04/27/2024,CT,DN,8260000
904,19097,01/05/2024,HCM,CT,7976000
905,2193,07/12/2024,HN,CT,6167000
906,1249,06/28/2024,DN,DN,8844000
907,11247,08/01/2024,HCM,CT,3952000
908,12791,12/06/2024,DN,CT,2470000
909,18382,04/17/2024,HCM,CT,5705000
910,3688,05/03/2024,HCM,HCM,76000
911,4019,06/16/2024,DN,DN,7921000
912,11303,07/07/2024,HCM,HN,2420000
913,1971,10/13/2024,HN,DN,4187000
914,8390,03/29/2024,HCM,HN,5306000
915,17587,01/25/2024,DN,DN,4769000
916,15375,04/05/2024,CT,CT,5248000
917,5789,05/01/2024,CT,HCM,4760000
918,5409,07/04/2024,CT,DN,7910000
919,9447,03/01/2024,DN,CT,5009000
920,923,11/23/2024,HCM,HCM,5081000
921,420,01/14/2024,HN,HN,5086000
922,18589,05/13/2024,CT,HCM,5127000
923,10790,04/28/2024,DN,HN,4944000
924,1121,01/23/2024,DN,CT,867000
925,11261,03/19/2024,HCM,DN,2372000
926,17335,06/12/2024,CT,DN,7910000
927,2337,05/07/2024,CT,DN,
928,5374,01/12/2024,CT,CT,6348000
929,2244,08/08/2024,HN,HN,4299000
930,19030,03/05/2024,HCM,DN,5373000
931,4613,08/12/2024,HN,CT,5513000
932,13947,07/02/2024,HCM,DN,5779000
933,18250,01/21/2024,HN,HCM,4253000
934,11105,07/08/2024,HN,HCM,3391000
935,13430,01/21/2024,HCM,CT,6255000
936,6372,03/31/2024,DN,CT,2694000
937,6360,01/02/2024,HN,HN,3923000
938,7864,05/29/2024,HCM,CT,6232000
939,3229,01/09/2024,CT,HCM,5202000
940,14383,06/20/2024,CT,HN,3132000
941,18756,12/14/2024,CT,DN,2531000
942,2892,09/15/2024,DN,HN,6195000
943,3757,12/07/2024,HN,HN,4333000
944,15771,11/19/2024,DN,HCM,2205000
945,16479,08/03/2024,HCM,DN,3536000
946,2675,05/07/2024,HN,CT,7164000
947,6899,05/09/2024,DN,CT,5637000
948,10148,05/22/2024,CT,HN,6601000
949,794,08/03/2024,CT,CT,5580000
950,2117,02/19/2024,DN,HCM,9297000
951,5780,05/15/2024,DN,CT,4678000
952,12299,04/13/2024,HCM,HN,6227000
953,14154,06/29/2024,HCM,CT,3548000
954,11112,01/05/2024,HN,HN,3474000
955,10790,07/18/2024,CT,DN,5528000
956,11398,06/22/2024,CT,CT,7007000
957,13000,02/08/2024,HCM,HCM,6011000
958,815,10/14/2024,CT,HN,7870000
959,16730,12/16/2024,HCM,CT,4290000
960,10542,11/11/2024,HCM,CT,1718000
961,2444,05/05/2024,DN,DN,5698000
962,10458,01/17/2024,HN,CT,3363000
963,10381,09/07/2024,DN,HCM,3277000
964,7784,05/07/2024,HCM,HCM,6657000
965,11474,08/29/2024,HCM,HN,4476000
966,17369,06/20/2024,HCM,CT,5583000
967,15329,11/30/2024,HCM,DN,9498000
968,828,10/27/2024,HN,CT,4534000
969,19916,04/01/2024,DN,HCM,6857000
970,7148,06/24/2024,HN,CT,5377000
971,4452,08/09/2024,HN,CT,7511000
972,15344,01/15/2024,DN,DN,5192000
973,13636,06/14/2024,DN,CT,5858000
974,5960,06/22/2024,CT,CT,2497000
975,127,11/30/2024,DN,DN,5911000
976,19562,08/17/2024,CT,HCM,1163000
977,8796,06/27/2024,HN,HCM,7836000
978,11642,06/10/2024,HN,CT,4622000
979,7197,10/18/2024,DN,DN,2396000
980,11560,01/20/2024,HN,DN,8712000
981,3369,12/29/2024,CT,CT,6582000
982,3798,01/13/2024,CT,DN,2677000
983,15115,02/13/2024,CT,HN,5199000
984,13719,02/14/2024,HN,HN,453000
985,1793,10/29/2024,HCM,HN,5297000
986,11054,01/21/2024,HN,DN,3277000
987,3477,02/15/2024,HCM,DN,7443000
988,3418,09/15/2024,HCM,CT,4833000
989,1646,08/01/2024,HN,CT,7971000
990,14756,04/02/2024,HCM,CT,4712000
991,19415,08/09/2024,DN,HN,5275000
992,19257,12/09/2024,DN,CT,5868000
993,3073,12/10/2024,HN,CT,2438000
994,1855,05/27/2024,HN,CT,5715000
995,4663,10/21/2024,DN,DN,6152000
996,6515,05/29/2024,DN,DN,6188000
997,2709,10/28/2024,HN,HN,4033000
998,11695,03/23/2024,HN,HCM,7465000
999,9525,02/01/2024,HN,HN,5099000
1000,19892,08/30/2024,HCM,CT,6170000
1001,6457,01/26/2024,HCM,CT,5353000
1002,4213,10/26/2024,HCM,HN,6243000
1003,13225,09/20/2024,CT,CT,6855000
1004,7971,11/12/2024,CT,HN,12097000
1005,16921,09/23/2024,DN,DN,2164000
1006,1626,07/05/2024,CT,HCM,
1007,10315,08/19/2024,HCM,HN,4790000
1008,7974,01/16/2024,DN,DN,2593000
1009,8578,12/26/2024,CT,HCM,5180000
1010,8071,07/21/2024,CT,HN,2745000
1011,8667,09/22/2024,DN,HN,2259000
1012,3601,09/07/2024,DN,DN,220000
1013,6784,02/28/2024,HCM,HN,8129000
1014,13227,02/22/2024,CT,HCM,5650000
1015,9147,02/10/2024,DN,HN,5780000
1016,4972,01/05/2024,HN,DN,5075000
1017,13491,01/03/2024,CT,HN,3733000
1018,17590,12/26/2024,DN,CT,4697000
1019,12952,03/12/2024,HCM,HCM,3367000
1020,12313,10/10/2024,CT,DN,
1021,1991,06/14/2024,CT,CT,5030000
1022,5300,03/06/2024,DN,CT,3248000
1023,12998,11/13/2024,HN,HN,6472000
1024,19957,09/18/2024,HCM,HN,5259000
1025,13473,10/01/2024,HN,CT,8739000
1026,4381,05/25/2024,DN,HCM,4736000
1027,4758,03/02/2024,HN,HCM,4953000
1028,19098,02/07/2024,DN,DN,2971000
1029,10396,10/21/2024,HN,DN,3415000
1030,16242,10/02/2024,DN,HCM,3423000
1031,5589,08/03/2024,DN,HCM,5649000
1032,17351,02/25/2024,DN,CT,5057000
1033,4945,05/09/2024,HN,DN,3852000
1034,13396,08/15/2024,HCM,DN,5183000
1035,19817,05/23/2024,HCM,DN,4586000
1036,17073,04/08/2024,CT,CT,4510000
1037,4244,05/14/2024,HN,CT,7096000
1038,9917,06/06/2024,HN,HN,873000
1039,9985,02/04/2024,HN,DN,4533000
1040,1760,10/21/2024,CT,DN,5288000
1041,9182,05/23/2024,CT,HCM,3603000
1042,2483,01/16/2024,CT,HCM,3454000
1043,952,10/14/2024,HCM,HCM,2446000
1044,2080,11/22/2024,HN,HCM,5008000
1045,2718,12/10/2024,DN,HCM,2785000
1046,9693,03/27/2024,HCM,HCM,3468000
1047,7312,09/14/2024,DN,CT,5720000
1048,18450,04/10/2024,HN,DN,2000000
1049,769,02/12/2024,CT,HCM,2918000
1050,5491,08/01/2024,DN,HCM,4612000
1051,15535,01/18/2024,CT,CT,7621000
1052,6646,05/04/2024,CT,DN,6856000
1053,5233,07/09/2024,CT,HN,6707000
1054,11486,04/19/2024,HCM,CT,5736000
1055,5798,03/27/2024,DN,HCM,4187000
1056,19720,09/21/2024,CT,HCM,7972000
1057,12343,08/06/2024,HCM,DN,6772000
1058,8039,05/16/2024,HN,HN,3870000
1059,16003,12/06/2024,DN,CT,4763000
1060,13088,05/24/2024,DN,DN,3967000
1061,4874,09/17/2024,DN,CT,7471000
1062,1482,07/28/2024,HCM,DN,1414000
1063,10094,05/31/2024,HN,HCM,4043000
1064,19836,06/07/2024,CT,CT,2820000
1065,14423,12/06/2024,HN,DN,2566000
1066,16439,07/09/2024,HCM,DN,4284000
1067,7644,06/02/2024,HCM,CT,3795000
1068,19847,09/29/2024,HN,HCM,5858000
1069,15709,09/16/2024,DN,CT,2128000
1070,11272,05/14/2024,CT,HCM,3417000
1071,17217,05/10/2024,HCM,CT,4937000
1072,12601,09/12/2024,CT,DN,4602000
1073,10999,08/10/2024,DN,HN,4757000
1074,14296,02/29/2024,CT,HN,3903000
1075,10683,09/10/2024,HCM,HN,4585000
1076,16381,11/29/2024,HCM,HN,6113000
1077,8520,02/13/2024,HN,HCM,3721000
1078,19695,08/06/2024,CT,DN,5593000
1079,3301,01/23/2024,HN,HCM,5815000
1080,6723,07/07/2024,CT,DN,6259000
1081,7219,05/28/2024,DN,CT,1533000
1082,3055,05/10/2024,DN,CT,6737000
1083,13576,02/17/2024,DN,CT,2597000
1084,7971,01/11/2024,CT,DN,925000
1085,2144,05/16/2024,HN,HCM,2456000
1086,9504,07/25/2024,DN,HCM,4766000
1087,15150,06/27/2024,HN,HCM,5367000
1088,18923,08/03/2024,CT,DN,5316000
1089,12176,12/09/2024,HN,DN,6997000
1090,8357,01/23/2024,DN,HCM,2237000
1091,15071,10/16/2024,DN,DN,1579000
1092,823,07/13/2024,CT,CT,2440000
1093,17328,07/24/2024,CT,HCM,
1094,14290,06/02/2024,CT,CT,7715000
1095,6151,11/12/2024,CT,HCM,5536000
1096,4426,07/11/2024,HCM,CT,7207000
1097,16033,04/02/2024,HN,CT,8007000
1098,2199,01/12/2024,CT,DN,1818000
1099,3453,09/17/2024,CT,DN,7098000
1100,9107,11/11/2024,CT,CT,5736000
1101,13860,11/02/2024,HN,DN,4016000
1102,17693,11/03/2024,CT,HCM,5212000
1103,8706,08/20/2024,HN,HN,-571000
1104,10113,02/24/2024,CT,CT,7997000
1105,19979,03/11/2024,HCM,DN,4377000
1106,4842,04/08/2024,DN,DN,2610000
1107,15359,11/22/2024,HCM,DN,4122000
1108,1410,10/29/2024,HN,HCM,6661000
1109,4567,04/05/2024,DN,HCM,5965000
1110,11383,05/06/2024,DN,DN,2608000
1111,17940,06/19/2024,DN,DN,2559000
1112,14597,02/26/2024,CT,DN,2745000
1113,805,07/20/2024,HN,HCM,1883000
1114,13222,08/12/2024,HN,CT,2857000
1115,1280,03/13/2024,HN,DN,4453000
1116,13193,07/16/2024,DN,DN,4321000
1117,7084,05/25/2024,DN,DN,5080000
1118,11094,12/04/2024,CT,CT,2318000
1119,17772,07/16/2024,HN,DN,5870000
1120,12881,04/06/2024,HN,CT,3914000
1121,15518,08/12/2024,HCM,DN,4458000
1122,19064,10/31/2024,CT,DN,4512000
1123,2107,01/04/2024,HCM,DN,5112000
1124,16087,07/31/2024,HCM,HCM,7338000
1125,4832,01/28/2024,HCM,DN,3592000
1126,19153,03/04/2024,DN,HN,3616000
1127,3187,09/19/2024,HN,HN,
1128,2574,03/12/2024,DN,CT,3431000
1129,12809,12/20/2024,DN,HN,5031000
1130,2600,05/19/2024,HCM,CT,6266000
1131,4034,12/04/2024,HN,CT,5626000
1132,8429,06/18/2024,DN,HN,3551000
1133,1305,08/31/2024,HCM,HCM,5535000
1134,17686,09/30/2024,HN,HN,2637000
1135,18926,10/10/2024,DN,HCM,8452000
1136,18436,07/10/2024,HN,HN,5975000
1137,8634,10/20/2024,HCM,HCM,3812000
1138,11373,04/05/2024,HCM,HCM,4960000
1139,8997,02/28/2024,HN,CT,4901000
1140,16459,12/15/2024,HN,CT,4807000
1141,5476,03/26/2024,HCM,DN,4185000
1142,7185,02/19/2024,CT,DN,4578000
1143,12876,07/15/2024,HN,DN,1970000
1144,1623,09/08/2024,DN,DN,5630000
1145,15989,07/17/2024,HN,HN,4448000
1146,8042,07/19/2024,CT,DN,6300000
1147,16726,10/01/2024,HCM,DN,4264000
1148,18459,08/23/2024,HN,CT,7679000
1149,7993,01/18/2024,DN,HCM,4279000
1150,15647,06/06/2024,CT,HCM,4708000
1151,17030,02/21/2024,CT,HN,2519000
1152,4264,09/08/2024,CT,HCM,6829000
1153,14061,11/23/2024,HN,CT,2045000
1154,15157,05/24/2024,HCM,CT,8065000
1155,8647,05/26/2024,HN,DN,5789000
1156,11665,07/02/2024,HCM,HCM,5423000
1157,2970,01/14/2024,CT,HN,6498000
1158,3029,09/28/2024,CT,DN,6691000
1159,19066,07/09/2024,HCM,HCM,5170000
1160,3630,03/19/2024,HN,CT,
1161,3068,12/21/2024,DN,HN,7378000
1162,5942,01/18/2024,HN,CT,3928000
1163,17771,12/22/2024,HCM,HN,5090000
1164,19251,08/10/2024,DN,CT,2426000
1165,11556,08/28/2024,CT,HCM,1163000
1166,13082,02/09/2024,DN,DN,4003000
1167,6820,01/13/2024,CT,HCM,6135000
1168,11047,11/24/2024,HN,DN,3269000
1169,17718,08/25/2024,HCM,HCM,6041000
1170,2712,11/15/2024,CT,HCM,4264000
1171,4854,04/27/2024,HN,HN,6452000
1172,7716,11/22/2024,HN,CT,11639000
1173,8943,04/06/2024,DN,HCM,4204000
1174,15508,05/31/2024,CT,DN,4201000
1175,15827,10/09/2024,DN,HN,5283000
1176,1763,10/25/2024,HN,HN,5419000
1177,15851,05/17/2024,HCM,CT,242000
1178,12113,09/11/2024,HN,CT,4801000
1179,12653,01/13/2024,HN,HCM,2269000
1180,6123,10/04/2024,CT,DN,5129000
1181,482,11/05/2024,CT,DN,3692000
1182,14537,11/01/2024,DN,CT,4454000
1183,154,05/28/2024,HCM,CT,5010000
1184,7618,10/26/2024,HN,HN,6032000
1185,1525,07/16/2024,HN,CT,7196000
1186,2121,09/19/2024,HCM,DN,7734000
1187,15049,02/04/2024,HN,HN,9628000
1188,2344,04/03/2024,CT,HCM,6644000
1189,5137,11/26/2024,HN,HN,5722000
1190,1241,03/04/2024,DN,HCM,5640000
1191,61,09/10/2024,HN,HN,3907000
1192,9131,01/30/2024,HN,DN,7173000
1193,18024,02/27/2024,DN,HCM,6482000
1194,12313,02/10/2024,HN,HN,5172000
1195,13351,03/10/2024,DN,HN,908000
1196,12419,07/29/2024,HN,HCM,6521000
1197,1253,10/29/2024,DN,HCM,7256000
1198,8364,06/01/2024,DN,HCM,4118000
1199,9651,10/14/2024,DN,HCM,1773000
1200,19934,06/22/2024,HN,DN,1252000
1201,18707,09/24/2024,HN,HCM,5419000
1202,16315,01/13/2024,HCM,CT,5637000
1203,4091,07/15/2024,HN,DN,2820000
1204,6961,09/24/2024,HCM,HN,3736000
1205,3005,01/18/2024,HCM,HN,2683000
1206,16714,06/19/2024,CT,DN,4964000
1207,3641,09/10/2024,HCM,DN,3696000
1208,1342,10/30/2024,DN,HN,4207000
1209,11856,07/25/2024,HN,CT,2759000
1210,339,12/23/2024,CT,HCM,1740000
1211,5896,12/26/2024,CT,HN,5142000
1212,12255,12/20/2024,HCM,HCM,4661000
1213,19093,08/20/2024,HN,CT,7186000
1214,11345,06/08/2024,CT,HCM,5268000
1215,1751,03/09/2024,DN,DN,6462000
1216,2422,02/26/2024,CT,CT,
1217,7120,07/08/2024,HN,HN,2493000
1218,5320,04/05/2024,HN,HCM,4374000
1219,15897,06/07/2024,CT,DN,4373000
1220,11919,07/16/2024,DN,CT,2664000
1221,13850,02/22/2024,DN,HCM,7528000
1222,4874,11/07/2024,HCM,CT,3457000
1223,4807,08/10/2024,HN,CT,4122000
1224,8593,12/16/2024,HCM,CT,3305000
1225,12183,10/26/2024,HN,HN,8940000
1226,19542,03/02/2024,CT,HCM,
1227,16775,11/11/2024,HN,CT,2371000
1228,12046,06/15/2024,DN,CT,3358000
1229,4431,01/07/2024,CT,DN,4079000
1230,8821,07/20/2024,HN,HCM,8033000
1231,4233,09/09/2024,HCM,HCM,5024000
1232,11123,04/04/2024,CT,HN,5346000
1233,15024,10/27/2024,DN,DN,3575000
1234,8008,05/12/2024,HN,HN,4816000
1235,17906,10/14/2024,DN,DN,4240000
1236,9019,03/18/2024,DN,CT,8068000
1237,1501,06/17/2024,CT,HN,8802000
1238,6738,05/21/2024,DN,HN,4449000
