warehouse_id,product_id,stock_level,last_updated
19,963,85,10/04/2024
5,4368,453,08/15/2024
10,1206,367,07/01/2024
8,1581,314,05/03/2024
9,362,935,01/04/2024
6,1649,841,06/27/2024
10,2970,725,04/18/2024
11,1959,54,07/19/2024
9,1000,235,11/01/2024
9,182,547,11/02/2024
1,4925,150,06/29/2024
10,2190,24,01/07/2024
16,4280,625,04/26/2024
4,2443,265,01/05/2024
6,91,2,10/19/2024
5,1192,749,11/08/2024
10,523,17,04/17/2024
19,1928,464,06/02/2024
13,3597,57,04/28/2024
19,1088,311,02/07/2024
12,4103,817,10/03/2024
10,1488,273,11/27/2024
13,3134,601,03/26/2024
4,4367,444,03/29/2024
9,231,272,06/29/2024
5,132,42,07/04/2024
9,4030,206,07/27/2024
8,3844,6,11/13/2024
2,3461,682,09/07/2024
13,1829,701,06/08/2024
7,368,501,02/20/2024
17,995,788,05/03/2024
8,339,403,12/10/2024
17,1237,343,10/04/2024
12,4811,561,07/18/2024
15,2067,531,02/09/2024
10,4557,525,08/25/2024
16,550,286,11/08/2024
18,1068,334,02/18/2024
5,2306,691,08/22/2024
11,832,606,02/01/2024
12,2218,265,11/02/2024
17,2637,894,08/16/2024
7,2428,775,06/27/2024
10,2275,355,01/27/2024
14,4669,945,08/19/2024
15,4176,871,12/18/2024
10,166,937,01/31/2024
10,129,486,08/11/2024
16,1132,678,07/12/2024
12,2589,203,06/04/2024
6,2053,817,01/12/2024
7,1168,927,09/30/2024
13,2249,326,10/17/2024
15,3463,760,09/17/2024
4,2874,223,04/18/2024
5,1075,957,07/30/2024
12,1034,240,12/15/2024
3,2543,125,01/20/2024
16,4048,923,11/21/2024
17,289,611,02/16/2024
2,271,477,03/14/2024
5,4934,314,05/10/2024
13,4195,356,11/15/2024
8,1581,152,11/13/2024
17,280,267,03/24/2024
12,2864,21,10/18/2024
9,4334,261,10/21/2024
19,3787,481,09/01/2024
9,4947,758,02/11/2024
12,4687,649,05/22/2024
7,1842,709,11/29/2024
6,1982,812,10/17/2024
12,4762,602,05/17/2024
4,1972,755,03/03/2024
7,165,511,06/26/2024
9,4251,877,02/23/2024
1,3374,98,06/04/2024
1,1656,977,10/14/2024
14,1336,709,05/25/2024
16,1052,218,03/08/2024
10,2924,458,09/29/2024
8,2872,901,03/20/2024
5,4526,785,05/31/2024
1,2297,732,12/24/2024
8,908,229,10/22/2024
3,2993,553,09/25/2024
2,4358,230,08/12/2024
6,4937,669,08/05/2024
18,2519,329,01/15/2024
3,2213,83,03/07/2024
1,4610,18,12/19/2024
11,2152,422,01/11/2024
12,2199,262,10/27/2024
7,3706,16,03/12/2024
7,4845,527,07/08/2024
14,2531,778,06/15/2024
15,4226,587,05/28/2024
6,3174,595,04/20/2024
15,881,948,07/14/2024
10,4420,155,01/26/2024
17,4383,415,07/02/2024
12,1525,923,05/31/2024
18,2755,69,04/20/2024
5,3302,849,04/18/2024
1,2167,495,09/09/2024
14,3233,955,01/22/2024
13,924,488,05/02/2024
14,4561,579,03/19/2024
5,1997,53,02/03/2024
4,2143,686,12/27/2024
9,4262,679,06/09/2024
11,3218,603,10/07/2024
12,2810,62,07/13/2024
1,256,465,12/12/2024
3,2801,4,11/05/2024
12,3339,297,12/15/2024
7,4661,503,12/13/2024
7,1680,841,01/26/2024
2,3140,24,01/28/2024
4,1831,155,08/28/2024
3,4290,928,10/30/2024
13,67,835,07/26/2024
19,1224,296,06/30/2024
8,2214,923,11/08/2024
11,3567,462,01/22/2024
6,2703,709,05/01/2024
8,1904,181,12/02/2024
19,3545,152,04/15/2024
7,4692,670,03/14/2024
17,2084,193,06/14/2024
5,2933,994,01/31/2024
3,3947,742,08/14/2024
15,4398,756,04/24/2024
8,4568,812,11/29/2024
9,3961,792,08/29/2024
17,1130,144,03/17/2024
8,882,16,09/02/2024
5,2091,776,06/28/2024
7,4121,541,09/08/2024
11,630,186,10/29/2024
8,3478,73,11/11/2024
3,709,931,12/18/2024
7,14,787,04/09/2024
11,2817,90,03/01/2024
9,2806,662,05/08/2024
1,885,636,08/13/2024
19,503,750,08/18/2024
4,4786,611,06/30/2024
6,662,402,05/18/2024
12,2085,30,01/05/2024
18,4220,877,09/21/2024
4,1708,71,05/14/2024
9,4084,680,06/29/2024
8,2755,773,10/30/2024
15,2401,584,08/30/2024
7,4994,275,03/26/2024
9,3467,46,11/30/2024
18,2930,294,08/22/2024
4,1415,823,10/04/2024
9,3260,337,08/29/2024
8,1201,670,07/19/2024
10,3554,920,03/27/2024
15,1154,357,10/28/2024
2,1844,499,05/22/2024
1,450,646,07/01/2024
11,887,968,02/23/2024
14,2377,559,10/18/2024
3,4510,191,11/01/2024
16,2000,777,04/29/2024
9,3801,428,02/01/2024
10,396,330,03/14/2024
19,1175,99,12/03/2024
15,4798,326,05/31/2024
8,1626,950,01/02/2024
10,3557,462,05/18/2024
11,3469,886,02/15/2024
13,3759,634,07/05/2024
14,2000,899,12/05/2024
13,2987,204,03/10/2024
10,445,736,08/23/2024
5,3238,804,03/24/2024
9,1675,347,03/05/2024
1,4914,707,11/21/2024
5,1220,285,02/16/2024
17,1183,481,06/20/2024
13,848,252,02/02/2024
8,4862,482,04/06/2024
14,3205,122,05/10/2024
11,1288,259,11/08/2024
8,2937,392,04/25/2024
1,1219,39,03/26/2024
16,3177,386,09/27/2024
18,3214,479,10/13/2024
14,2748,224,02/04/2024
7,999,254,11/06/2024
17,4127,270,01/16/2024
11,534,131,10/14/2024
2,18,191,08/03/2024
5,2509,616,01/19/2024
13,2028,781,06/29/2024
11,3600,904,11/29/2024
15,3808,528,01/12/2024
8,1420,983,01/09/2024
9,4468,632,12/21/2024
17,4610,672,08/03/2024
9,4301,484,01/03/2024
7,3656,791,06/26/2024
12,1036,913,03/13/2024
12,4769,86,02/25/2024
9,430,208,01/19/2024
16,1967,793,02/28/2024
1,2439,814,10/29/2024
12,498,984,11/04/2024
16,1183,154,10/05/2024
11,4854,830,09/13/2024
12,830,686,05/14/2024
10,1979,214,06/19/2024
3,2550,259,01/02/2024
17,994,7,11/18/2024
11,1237,729,01/27/2024
13,2853,878,06/14/2024
10,2519,251,12/02/2024
6,604,459,06/23/2024
18,3967,417,01/12/2024
4,3904,575,05/23/2024
10,4971,951,10/15/2024
5,2734,500,05/06/2024
6,3145,374,05/12/2024
5,397,486,10/05/2024
11,2156,526,05/01/2024
11,1611,870,09/04/2024
18,3809,169,06/08/2024
12,3896,795,02/29/2024
12,3944,527,07/10/2024
15,4945,476,08/21/2024
10,283,973,01/12/2024
5,1732,711,03/22/2024
10,4440,26,10/12/2024
12,2042,148,02/26/2024
16,3618,0,06/14/2024
2,1649,175,12/09/2024
10,2491,748,10/26/2024
18,1710,290,04/27/2024
15,2935,94,03/16/2024
2,3356,465,01/23/2024
17,3301,213,07/09/2024
2,2257,99,06/20/2024
6,572,33,06/14/2024
18,2291,604,06/04/2024
18,763,903,10/28/2024
13,1076,467,03/07/2024
2,2871,599,08/02/2024
9,1818,98,08/25/2024
6,701,24,03/20/2024
9,1885,603,07/28/2024
13,4236,637,02/09/2024
11,1153,60,10/02/2024
16,1696,650,11/07/2024
15,372,255,11/19/2024
9,2896,307,07/10/2024
14,3801,813,06/02/2024
9,2868,204,08/15/2024
3,4945,605,09/15/2024
17,3941,527,10/06/2024
18,4469,644,07/16/2024
4,1455,432,09/18/2024
7,3646,745,01/03/2024
19,1370,765,10/29/2024
1,4032,192,03/26/2024
4,3067,953,04/11/2024
18,1445,211,04/01/2024
17,3900,318,07/11/2024
8,2197,865,12/25/2024
3,4200,468,09/17/2024
18,4515,208,04/05/2024
17,4101,889,08/18/2024
9,1572,607,02/22/2024
6,3252,482,10/31/2024
18,4424,265,05/30/2024
16,1133,138,03/10/2024
16,4757,378,05/12/2024
4,1824,270,07/14/2024
9,2859,50,01/08/2024
16,4911,783,09/23/2024
6,2057,328,09/14/2024
9,1875,884,03/21/2024
5,2887,594,03/25/2024
14,4407,827,08/13/2024
8,217,501,05/06/2024
10,2882,885,06/18/2024
15,1148,822,07/23/2024
14,3824,290,06/24/2024
14,798,823,09/29/2024
9,1339,423,09/27/2024
19,1837,551,07/13/2024
1,1610,297,12/25/2024
16,1967,485,10/18/2024
5,3574,440,08/15/2024
7,31,363,09/22/2024
16,3807,880,07/21/2024
2,2106,449,01/04/2024
8,706,530,09/29/2024
15,2171,278,07/18/2024
17,1658,634,02/20/2024
11,4538,516,12/20/2024
4,927,366,04/07/2024
14,2745,780,06/28/2024
13,3832,930,05/08/2024
13,3185,285,04/25/2024
9,2929,282,05/02/2024
4,2918,130,04/04/2024
11,2090,159,03/01/2024
4,854,480,10/26/2024
3,143,244,06/25/2024
13,2506,578,07/24/2024
7,3594,39,10/10/2024
18,3549,887,04/08/2024
4,4091,66,11/30/2024
2,2686,99,12/01/2024
4,1777,577,06/11/2024
4,2874,156,02/23/2024
3,4361,752,09/04/2024
14,2806,412,08/19/2024
14,2431,356,05/18/2024
16,3137,72,12/22/2024
6,218,866,03/08/2024
1,1999,953,11/24/2024
11,4370,609,11/24/2024
7,220,78,09/21/2024
8,3154,344,07/24/2024
2,221,534,09/18/2024
2,4405,720,03/31/2024
17,3061,131,07/31/2024
12,4748,623,06/02/2024
17,2223,702,11/28/2024
3,4578,959,05/05/2024
13,3626,258,12/22/2024
18,1300,25,07/03/2024
13,4569,6,08/01/2024
7,4026,885,05/23/2024
14,2409,327,08/07/2024
1,2046,466,06/24/2024
3,4975,869,12/24/2024
8,1833,105,11/29/2024
5,868,277,09/01/2024
7,3881,342,03/15/2024
14,3044,621,04/30/2024
18,740,794,04/07/2024
7,2643,189,11/07/2024
1,305,129,05/14/2024
13,798,813,06/29/2024
2,3670,768,09/18/2024
2,3919,675,06/27/2024
5,1277,367,03/08/2024
3,1716,235,09/29/2024
8,4652,914,07/24/2024
17,224,967,10/25/2024
9,4820,689,03/07/2024
2,3970,809,08/07/2024
11,4337,770,10/16/2024
4,1640,697,11/18/2024
10,4345,591,03/01/2024
2,4314,152,03/09/2024
11,3983,842,07/07/2024
4,2423,164,01/09/2024
6,3766,934,08/05/2024
15,4771,541,03/24/2024
6,4210,609,10/21/2024
5,3110,150,12/18/2024
9,96,576,01/12/2024
7,1684,547,03/14/2024
9,2670,968,08/07/2024
12,1615,112,08/23/2024
7,3116,862,11/21/2024
15,4846,812,08/05/2024
10,3814,445,12/11/2024
12,1324,897,06/07/2024
1,4031,547,02/04/2024
13,620,889,02/27/2024
11,2730,990,11/28/2024
11,3789,457,07/16/2024
18,4150,802,07/23/2024
19,1635,903,01/15/2024
15,4903,505,08/16/2024
17,1879,482,03/04/2024
16,3776,464,04/20/2024
18,4722,129,01/19/2024
1,3745,519,07/04/2024
5,1463,697,08/06/2024
9,1666,685,12/28/2024
12,2826,668,10/01/2024
16,776,309,10/31/2024
17,4351,756,02/22/2024
2,1843,497,03/18/2024
14,1617,431,05/10/2024
11,1555,737,04/04/2024
8,3807,661,06/30/2024
9,3369,903,08/19/2024
6,3127,378,09/21/2024
17,3519,27,04/26/2024
18,319,124,07/01/2024
14,2806,481,09/01/2024
16,1081,976,01/10/2024
7,2334,155,07/11/2024
12,4528,17,09/20/2024
18,134,79,08/14/2024
19,2194,483,10/13/2024
17,4203,972,10/13/2024
8,4969,169,05/15/2024
19,975,368,02/15/2024
18,4179,439,07/23/2024
5,2338,831,06/03/2024
2,3888,926,04/01/2024
19,3932,810,12/30/2024
5,2693,675,04/15/2024
19,3312,377,09/15/2024
1,3143,861,12/11/2024
8,837,584,11/02/2024
4,1071,21,01/08/2024
11,3732,210,10/30/2024
14,408,510,12/05/2024
10,936,801,10/20/2024
14,3332,543,03/23/2024
18,3984,961,01/27/2024
5,1766,860,07/29/2024
9,4071,584,11/06/2024
1,4112,809,05/30/2024
3,1917,227,05/07/2024
4,3260,855,08/04/2024
16,2887,835,03/14/2024
2,4584,77,12/14/2024
5,1736,521,02/10/2024
6,3653,235,10/22/2024
9,3682,121,12/21/2024
13,675,976,11/30/2024
12,3877,761,08/02/2024
6,882,330,11/25/2024
16,1399,583,02/13/2024
1,1874,27,08/30/2024
14,3413,977,06/07/2024
18,1387,609,04/09/2024
7,542,143,05/26/2024
7,4274,750,07/28/2024
14,1531,691,10/29/2024
9,1954,252,05/04/2024
19,905,252,12/17/2024
1,2876,580,12/06/2024
3,1568,991,05/12/2024
1,4296,458,08/10/2024
13,1888,30,06/02/2024
3,142,517,02/25/2024
14,1391,912,05/12/2024
16,4720,661,01/19/2024
17,2303,571,05/25/2024
18,4892,125,05/14/2024
1,1262,946,07/10/2024
14,4487,688,09/26/2024
18,4765,277,03/11/2024
6,1507,253,07/17/2024
13,2923,495,05/02/2024
13,4224,171,08/24/2024
13,1211,728,12/11/2024
3,1846,7,03/10/2024
14,3753,962,10/22/2024
2,1981,863,12/30/2024
17,2686,75,02/18/2024
6,2463,880,07/14/2024
8,3322,700,05/20/2024
10,43,959,03/25/2024
7,443,332,12/21/2024
15,4367,725,08/18/2024
8,3838,921,01/12/2024
5,4347,845,01/01/2024
16,2068,583,06/27/2024
12,4956,308,02/17/2024
14,206,840,03/14/2024
13,3051,729,10/02/2024
16,2787,74,05/29/2024
8,2552,349,04/01/2024
1,4035,838,11/22/2024
3,1185,192,05/28/2024
11,3916,428,12/18/2024
14,107,677,11/21/2024
11,1339,50,11/10/2024
19,2986,924,10/08/2024
7,4447,271,03/09/2024
9,4378,305,12/03/2024
19,1569,692,09/14/2024
5,2748,307,09/15/2024
13,449,504,11/18/2024
15,1486,203,02/07/2024
14,2397,967,04/26/2024
8,4517,532,05/16/2024
6,2937,935,02/04/2024
11,2290,875,10/26/2024
1,4121,631,01/07/2024
2,4002,496,04/21/2024
10,3006,426,02/02/2024
13,3411,940,11/10/2024
1,4668,807,12/02/2024
14,87,849,03/13/2024
13,3798,619,05/06/2024
3,1898,292,08/10/2024
12,3980,396,12/29/2024
2,255,534,04/15/2024
9,59,97,01/20/2024
2,3507,63,06/30/2024
16,2439,5,03/16/2024
8,2228,821,07/25/2024
6,3742,713,08/03/2024
9,4652,35,04/20/2024
6,2477,517,06/17/2024
16,2214,677,09/04/2024
5,1169,916,04/07/2024
8,1158,34,02/08/2024
7,433,402,01/02/2024
17,1193,874,02/27/2024
10,3362,425,04/20/2024
7,1004,125,06/18/2024
3,3705,935,07/06/2024
3,3533,967,11/27/2024
13,4972,160,08/20/2024
14,3063,127,08/26/2024
10,1940,244,04/06/2024
18,2151,995,10/26/2024
5,3092,16,10/27/2024
3,3865,105,07/08/2024
4,3329,673,01/30/2024
16,3008,811,04/21/2024
5,501,950,01/04/2024
1,867,307,11/16/2024
14,4544,957,12/01/2024
2,1230,873,11/22/2024
4,4530,876,01/08/2024
1,653,65,08/19/2024
6,2851,907,07/11/2024
8,467,480,08/31/2024
9,2332,493,06/25/2024
14,3019,758,04/07/2024
13,1626,975,12/21/2024
15,2740,113,11/28/2024
10,909,274,04/26/2024
5,4387,804,01/31/2024
9,1092,172,08/12/2024
17,1510,856,01/19/2024
16,2551,172,05/30/2024
1,3888,97,05/01/2024
3,3582,522,03/06/2024
6,2660,37,01/07/2024
14,3792,203,12/09/2024
5,198,515,11/10/2024
10,487,290,11/27/2024
5,1287,578,09/29/2024
16,718,874,05/29/2024
6,1786,541,08/24/2024
9,2491,864,09/01/2024
15,958,366,07/01/2024
1,1373,416,09/07/2024
7,1478,482,07/03/2024
18,2675,321,03/10/2024
19,3780,385,01/02/2024
4,2408,374,05/28/2024
3,1912,233,04/12/2024
7,4647,69,02/07/2024
5,3762,822,08/28/2024
18,1093,177,08/05/2024
11,149,614,02/08/2024
3,829,102,11/01/2024
6,2659,913,09/18/2024
15,2837,367,06/21/2024
12,4009,858,08/28/2024
14,2105,451,06/26/2024
18,4941,789,09/21/2024
10,3936,691,01/12/2024
9,773,880,01/15/2024
1,2347,313,09/03/2024
1,3893,58,12/07/2024
5,1579,394,01/20/2024
16,4093,784,11/21/2024
16,1508,652,09/05/2024
12,3857,395,03/05/2024
19,1585,86,02/28/2024
15,72,249,12/09/2024
18,3582,305,05/27/2024
1,53,232,12/20/2024
3,4187,569,04/08/2024
17,1273,850,09/27/2024
4,2350,640,05/24/2024
13,159,885,06/17/2024
9,1847,173,08/24/2024
19,4721,794,05/08/2024
19,4049,380,04/19/2024
5,1655,979,06/24/2024
1,4289,382,11/05/2024
8,1242,955,04/01/2024
14,1496,265,03/16/2024
10,117,328,05/21/2024
19,1598,419,05/23/2024
8,4393,558,05/14/2024
19,208,848,09/16/2024
18,4676,249,04/09/2024
17,351,581,04/05/2024
4,1741,521,04/12/2024
12,3042,543,09/25/2024
4,1548,470,03/28/2024
3,1785,746,07/19/2024
2,1337,968,05/02/2024
8,213,624,12/26/2024
10,4922,557,05/04/2024
11,4547,534,06/26/2024
3,562,542,10/27/2024
17,3389,551,10/30/2024
19,2054,444,10/18/2024
12,4096,23,08/07/2024
1,1756,342,12/19/2024
8,2076,314,11/07/2024
6,4633,139,05/29/2024
14,1106,688,12/04/2024
1,3432,590,08/19/2024
1,144,503,12/19/2024
19,2744,393,04/12/2024
18,3028,560,10/01/2024
5,189,53,02/15/2024
9,94,55,12/05/2024
13,4649,396,01/01/2024
11,430,289,05/12/2024
2,4453,963,08/04/2024
15,2725,88,09/27/2024
4,813,911,05/16/2024
17,4975,195,07/30/2024
9,2722,738,08/24/2024
7,1440,699,11/10/2024
5,1724,383,03/05/2024
12,2603,211,07/28/2024
17,4226,994,01/05/2024
12,2270,310,03/01/2024
5,4125,848,05/27/2024
7,4204,991,02/02/2024
16,2281,392,10/20/2024
7,1189,171,05/19/2024
18,931,757,11/15/2024
17,4067,642,06/29/2024
13,1072,206,09/06/2024
8,2550,131,05/28/2024
3,1461,261,05/22/2024
5,172,440,05/31/2024
10,3929,749,09/08/2024
12,618,288,09/26/2024
1,3453,711,06/23/2024
12,3076,530,12/29/2024
7,2974,370,01/17/2024
15,3824,962,04/21/2024
19,1965,165,11/30/2024
18,3896,43,03/05/2024
13,3596,608,06/07/2024
1,3443,662,12/11/2024
13,1137,544,01/21/2024
4,1081,582,07/09/2024
16,130,819,03/26/2024
16,4766,103,06/03/2024
4,4463,522,05/20/2024
3,1689,858,10/31/2024
5,2417,633,06/06/2024
18,368,580,10/06/2024
10,694,688,01/10/2024
17,2077,710,05/03/2024
19,608,442,08/08/2024
14,3200,121,09/23/2024
12,4832,748,01/20/2024
16,1017,448,02/10/2024
15,4175,422,06/01/2024
12,662,991,04/24/2024
6,2554,231,06/11/2024
6,3466,819,10/21/2024
14,1733,543,05/07/2024
6,3963,414,06/06/2024
16,4457,302,06/28/2024
14,2750,777,09/18/2024
4,2089,990,04/21/2024
9,1270,653,03/06/2024
14,2299,862,05/31/2024
19,3003,236,08/03/2024
9,785,572,12/24/2024
11,4749,865,11/04/2024
17,3266,622,12/09/2024
18,2858,904,04/26/2024
4,2933,191,01/25/2024
6,1355,352,11/10/2024
2,3687,353,04/15/2024
15,1445,984,10/30/2024
2,4273,557,01/02/2024
8,4815,708,12/07/2024
5,3863,478,11/12/2024
11,833,342,05/24/2024
11,1344,478,03/13/2024
2,1400,198,08/24/2024
12,4403,885,10/07/2024
15,3617,479,02/02/2024
1,527,317,07/10/2024
16,3384,551,02/20/2024
6,2722,665,06/17/2024
19,976,401,01/02/2024
9,4963,115,07/28/2024
4,550,188,12/01/2024
16,4931,690,08/12/2024
3,2802,646,06/30/2024
8,3104,11,10/25/2024
12,2971,585,12/08/2024
12,2531,527,07/10/2024
11,3466,653,07/05/2024
14,3649,623,05/23/2024
3,3273,880,01/17/2024
10,3916,309,11/11/2024
4,3274,83,09/09/2024
5,3737,935,05/15/2024
5,907,906,11/04/2024
16,4633,836,10/05/2024
6,2580,845,08/09/2024
14,2485,938,03/28/2024
10,3073,335,09/15/2024
14,1165,998,01/08/2024
18,1037,802,10/18/2024
8,1419,795,05/15/2024
17,3826,999,08/17/2024
19,2258,430,06/01/2024
2,668,916,06/15/2024
17,1138,374,07/29/2024
15,813,941,12/14/2024
8,326,465,01/24/2024
17,1707,954,07/29/2024
19,3818,606,08/15/2024
1,4518,392,10/20/2024
16,3505,387,06/26/2024
18,2205,776,03/19/2024
10,3543,382,02/24/2024
3,3631,437,07/09/2024
13,682,42,04/15/2024
5,2746,185,06/14/2024
8,2082,351,10/27/2024
11,3899,273,07/17/2024
16,2092,249,08/08/2024
1,2156,691,05/19/2024
18,476,704,01/29/2024
1,124,905,11/01/2024
17,1677,390,01/13/2024
6,2528,407,02/03/2024
5,4764,826,04/03/2024
10,4614,90,09/04/2024
5,1318,451,02/25/2024
7,2820,64,01/06/2024
8,2012,316,04/16/2024
14,3155,486,05/10/2024
9,3988,369,02/23/2024
4,1164,831,04/09/2024
19,1212,562,02/06/2024
8,4426,440,04/30/2024
7,2883,985,02/15/2024
11,4657,225,03/18/2024
3,1732,278,04/28/2024
13,492,905,02/01/2024
19,2891,169,12/12/2024
14,4373,646,09/22/2024
17,766,658,10/26/2024
4,869,26,07/17/2024
12,419,989,01/07/2024
13,1527,267,08/13/2024
11,1362,40,10/15/2024
13,4493,441,09/04/2024
1,1882,713,12/23/2024
19,1850,480,04/11/2024
8,2951,329,09/19/2024
17,1723,37,04/15/2024
18,1982,913,09/26/2024
7,4721,27,06/05/2024
17,4904,5,12/14/2024
7,4758,124,09/09/2024
15,222,375,11/14/2024
12,514,901,09/26/2024
12,1027,616,06/30/2024
13,1818,682,04/25/2024
11,2617,332,12/30/2024
6,3609,263,04/14/2024
10,4057,446,02/14/2024
11,4228,365,11/23/2024
9,4146,210,01/15/2024
9,407,854,04/12/2024
8,246,781,01/30/2024
2,924,357,11/03/2024
18,4247,652,08/06/2024
13,4653,560,11/21/2024
10,4113,32,05/03/2024
12,2792,98,06/17/2024
6,2756,784,05/25/2024
15,29,82,12/07/2024
4,2508,710,07/14/2024
3,3298,606,01/12/2024
19,1429,479,08/29/2024
7,2895,372,03/29/2024
10,120,377,01/21/2024
4,2827,56,04/27/2024
14,2936,153,06/28/2024
8,627,187,10/02/2024
17,2867,900,06/10/2024
5,3344,837,01/21/2024
6,1938,778,05/23/2024
14,1156,782,12/21/2024
1,4602,513,09/21/2024
13,3914,908,03/31/2024
11,2179,510,01/10/2024
15,3281,975,11/04/2024
13,462,267,11/30/2024
3,3208,500,01/01/2024
4,165,480,10/11/2024
14,3593,945,10/08/2024
9,4816,359,10/09/2024
11,3333,141,07/20/2024
18,1386,757,08/27/2024
10,3083,743,06/08/2024
10,2295,748,11/06/2024
4,1245,173,06/26/2024
14,3268,870,09/30/2024
6,4103,286,04/08/2024
8,1008,175,12/11/2024
18,1142,929,06/14/2024
11,1229,834,09/20/2024
7,1046,4,04/21/2024
15,3768,567,09/20/2024
8,4531,961,12/09/2024
3,2024,816,03/03/2024
14,2428,311,07/14/2024
3,3785,328,05/16/2024
8,4311,93,08/21/2024
5,496,7,01/27/2024
5,2361,395,09/16/2024
1,3301,856,08/08/2024
5,439,802,11/28/2024
16,1501,820,03/01/2024
14,348,764,08/03/2024
6,364,518,03/22/2024
4,286,905,03/21/2024
16,3257,554,04/19/2024
18,3038,975,09/07/2024
16,666,693,08/07/2024
13,4741,670,11/30/2024
6,1171,702,04/21/2024
6,2615,15,02/11/2024
12,2182,879,02/08/2024
19,4114,131,04/23/2024
16,3430,449,08/31/2024
15,2384,179,01/21/2024
11,2689,365,11/21/2024
5,582,724,09/09/2024
13,4230,828,03/03/2024
4,2401,59,04/17/2024
19,1879,858,04/30/2024
2,1917,424,07/10/2024
18,301,681,10/01/2024
7,1882,565,09/29/2024
15,3976,43,05/27/2024
19,4719,136,06/16/2024
17,1229,666,08/01/2024
2,4355,464,05/23/2024
15,4236,270,11/08/2024
13,3808,352,07/03/2024
8,676,839,07/09/2024
12,1044,24,08/31/2024
6,4,966,07/06/2024
11,1367,765,12/19/2024
12,1191,219,09/02/2024
19,1486,105,10/22/2024
3,4353,800,11/26/2024
19,955,174,04/23/2024
15,2092,406,09/15/2024
16,2964,563,05/09/2024
8,4970,892,07/19/2024
16,1979,979,01/13/2024
10,4496,200,03/19/2024
14,2555,0,07/08/2024
14,4036,277,01/20/2024
13,851,319,07/28/2024
6,1375,8,10/18/2024
16,3337,394,07/05/2024
12,930,235,08/30/2024
15,3396,779,09/01/2024
16,3432,857,10/05/2024
19,4295,318,07/22/2024
3,3088,550,12/27/2024
3,4087,689,06/13/2024
11,3575,955,08/04/2024
7,4527,763,05/02/2024
3,1049,968,06/01/2024
16,618,845,09/22/2024
14,2359,974,10/28/2024
10,4869,192,10/30/2024
13,1643,800,10/17/2024
8,2877,278,03/29/2024
4,2553,129,04/21/2024
4,3444,289,04/25/2024
3,1021,541,03/25/2024
10,4681,367,05/27/2024
12,711,380,11/12/2024
18,2132,986,12/20/2024
7,1390,741,08/27/2024
5,2024,181,07/09/2024
16,491,22,01/14/2024
17,4932,681,11/04/2024
19,3994,555,04/08/2024
3,787,552,08/02/2024
2,1563,665,06/02/2024
10,3976,891,08/31/2024
16,4582,364,06/02/2024
7,3197,502,12/09/2024
15,3048,798,12/26/2024
13,1043,398,06/20/2024
17,8,531,09/07/2024
19,653,792,01/06/2024
19,1263,127,07/20/2024
18,542,728,01/22/2024
14,862,340,10/06/2024
8,2061,13,12/10/2024
15,1828,774,01/21/2024
16,2428,943,12/27/2024
16,4732,174,04/02/2024
14,2200,304,08/31/2024
18,1561,178,05/22/2024
1,174,365,12/26/2024
1,1537,52,11/14/2024
12,1363,681,02/21/2024
12,28,920,01/01/2024
16,181,782,08/26/2024
7,472,78,02/03/2024
19,4369,208,08/17/2024
10,4840,894,04/04/2024
13,1143,923,05/09/2024
17,3928,793,10/11/2024
3,4127,314,06/17/2024
11,3809,834,08/10/2024
10,4989,114,06/22/2024
14,2876,558,02/17/2024
6,893,923,12/07/2024
4,1219,170,07/08/2024
1,1442,346,06/23/2024
3,4290,573,03/09/2024
7,4415,915,05/21/2024
13,4378,862,07/03/2024
10,4921,5,06/25/2024
3,585,524,02/07/2024
7,3076,943,06/18/2024
14,1671,501,08/15/2024
9,4684,414,01/04/2024
11,4077,965,10/06/2024
9,1857,189,06/04/2024
10,1411,641,05/15/2024
11,711,572,08/09/2024
16,24,466,02/17/2024
9,4849,362,03/19/2024
16,241,92,10/22/2024
12,1242,910,11/15/2024
18,2524,103,10/03/2024
11,1433,487,07/12/2024
1,4343,159,08/23/2024
19,1208,102,01/17/2024
5,1264,640,12/19/2024
7,4202,47,11/19/2024
11,2370,570,02/27/2024
3,3653,762,09/25/2024
9,2173,155,01/02/2024
18,657,590,03/25/2024
18,4135,993,09/12/2024
3,1889,826,01/04/2024
2,4448,637,05/31/2024
18,2122,258,04/13/2024
15,1799,150,10/03/2024
3,2976,523,11/21/2024
7,4040,876,08/24/2024
4,781,678,08/06/2024
8,1348,201,10/14/2024
7,2973,149,05/23/2024
5,1129,720,06/21/2024
15,2619,245,05/26/2024
18,724,425,02/02/2024
19,1141,941,05/14/2024
16,4099,674,02/16/2024
9,1570,176,02/21/2024
15,2917,320,07/12/2024
18,4271,36,07/07/2024
11,73,758,07/07/2024
7,1310,196,09/04/2024
10,1670,772,05/16/2024
8,2760,936,06/19/2024
7,1145,499,08/27/2024
8,167,778,05/28/2024
5,4395,790,05/18/2024
10,3718,792,03/12/2024
12,4631,170,12/30/2024
14,2819,760,12/21/2024
7,2558,913,01/22/2024
9,464,240,01/24/2024
13,2047,140,03/03/2024
2,4026,544,01/26/2024
13,2983,601,12/11/2024
14,512,604,04/13/2024
17,3268,96,09/21/2024
13,781,718,07/21/2024
16,2291,914,02/13/2024
3,652,84,12/16/2024
4,2835,825,04/13/2024
14,4878,565,02/22/2024
1,2737,978,04/26/2024
5,3133,667,09/01/2024
